Date,VFV,XIU,ZAG
2015-05-11,39.25172805786133,16.595109939575195,11.569620132446289
2015-05-12,38.84420394897461,16.461097717285156,11.576886177062988
2015-05-13,38.68812561035156,16.36431121826172,11.569620132446289
2015-05-14,39.199703216552734,16.416427612304688,11.591431617736816
2015-05-15,39.31241989135742,16.498323440551758,11.635061264038086
2015-05-19,40.08409118652344,16.55043601989746,11.562345504760742
2015-05-20,39.98871612548828,16.43876075744629,11.591431617736816
2015-05-21,40.101444244384766,16.64722442626953,11.62779426574707
2015-05-22,40.31819534301758,16.654664993286133,11.61324405670166
2015-05-25,40.482948303222656,16.654664993286133,11.605981826782227
2015-05-26,40.30954360961914,16.50576400756836,11.66502857208252
2015-05-27,40.82109832763672,16.580217361450195,11.66502857208252
2015-05-28,40.682373046875,16.580217361450195,11.701484680175781
2015-05-29,40.448272705078125,16.461097717285156,11.730648040771484
2015-06-01,40.81241226196289,16.513208389282227,11.716058731079102
2015-06-02,40.36156463623047,16.520654678344727,11.672317504882812
2015-06-03,40.62167739868164,16.624889373779297,11.613999366760254
2015-06-04,40.43092346191406,16.461097717285156,11.657742500305176
2015-06-05,40.17080307006836,16.40153694152832,11.584831237792969
2015-06-08,39.780635833740234,16.148406982421875,11.584831237792969
2015-06-09,39.62455368041992,16.23773956298828,11.555675506591797
2015-06-10,39.85866928100586,16.304746627807617,11.504631042480469
2015-06-11,39.95403289794922,16.26007652282715,11.562959671020508
2015-06-12,39.81529998779297,16.133514404296875,11.584831237792969
2015-06-15,39.63322067260742,16.18562889099121,11.59212589263916
2015-06-16,39.83264923095703,16.17073631286621,11.62857723236084
2015-06-17,39.69392395019531,16.152740478515625,11.613999366760254
2015-06-18,40.03207015991211,16.190237045288086,11.59212589263916
2015-06-19,39.99740982055664,15.995262145996094,11.635873794555664
2015-06-22,40.35771560668945,16.220230102539062,11.57754135131836
2015-06-23,40.418643951416016,16.355207443237305,11.555675506591797
2015-06-24,40.34901428222656,16.40020751953125,11.584831237792969
2015-06-25,39.974754333496094,16.340213775634766,11.585567474365234
2015-06-26,39.931243896484375,16.2877197265625,11.512471199035645
2015-06-29,39.34811782836914,15.9052734375,11.600184440612793
2015-06-30,39.80940246582031,15.980259895324707,11.673276901245117
2015-07-02,40.24456024169922,16.062753677368164,11.629423141479492
2015-07-03,40.40994644165039,16.137737274169922,11.665972709655762
2015-07-06,40.40122985839844,16.062753677368164,11.695206642150879
2015-07-07,40.84511184692383,16.130239486694336,11.746365547180176
2015-07-08,40.261985778808594,15.88277530670166,11.790228843688965
2015-07-09,40.261985778808594,15.747795104980469,11.731756210327148
2015-07-10,40.688446044921875,15.9052734375,11.651348114013672
2015-07-13,41.32379913330078,16.07025146484375,11.65865707397461
2015-07-14,41.51527404785156,16.092748641967773,11.673276901245117
2015-07-15,42.06359100341797,16.205230712890625,11.73906421661377
2015-07-16,42.542274475097656,16.30272102355957,11.73906421661377
2015-07-17,42.655418395996094,16.212730407714844,11.73906421661377
2015-07-20,42.73374557495117,16.010255813598633,11.746365547180176
2015-07-21,42.394309997558594,15.912774085998535,11.73906421661377
2015-07-22,42.568389892578125,15.852775573730469,11.746365547180176
2015-07-23,42.350807189941406,15.815291404724121,11.76830005645752
2015-07-24,41.950439453125,15.747795104980469,11.81215763092041
2015-07-27,41.6632194519043,15.62031364440918,11.81946849822998
2015-07-28,41.81989288330078,15.68780517578125,11.790891647338867
2015-07-29,42.18543243408203,15.9052734375,11.754247665405273
2015-07-30,42.40300369262695,16.017759323120117,11.790891647338867
2015-07-31,42.49005126953125,16.122739791870117,11.812873840332031
2015-08-04,42.62061309814453,16.167736053466797,11.856846809387207
2015-08-05,42.81207275390625,16.205230712890625,11.827522277832031
2015-08-06,42.246360778808594,16.08525276184082,11.827522277832031
2015-08-07,42.17672348022461,15.980259895324707,11.849515914916992
2015-08-10,42.28987503051758,16.137737274169922,11.812873840332031
